date,url,content,reply,retweet,like,view
2021-11-17 17:41:18+00:00,https://twitter.com/Twitter/status/1461026676566024196,@nickwhoward proud of you,5,5,168,
2021-11-17 17:36:50+00:00,https://twitter.com/Twitter/status/1461025550760349701,@parkjiminssssi you're welcome and yes especially for the my universe performance,234,1164,5912,
2021-11-17 17:36:48+00:00,https://twitter.com/Twitter/status/1461025542849933312,"@SantaDecides more than a month until christmas, don't stress",25,35,1071,
2021-11-17 17:34:21+00:00,https://twitter.com/Twitter/status/1461024923976192011,@Defaulting12 wish we could say the same,34,14,705,
2021-11-17 17:34:17+00:00,https://twitter.com/Twitter/status/1461024907941273605,"@mufcaxel we're doing great, even if our Tweets aren't",18,17,570,
2021-11-17 17:32:51+00:00,https://twitter.com/Twitter/status/1461024549982683144,@POSlTIONS hope your flop era is over soon,7,15,412,
2021-11-17 17:32:47+00:00,https://twitter.com/Twitter/status/1461024533566078976,@olpafc_ win-win situation,13,3,142,
2021-11-17 17:32:34+00:00,https://twitter.com/Twitter/status/1461024478733996036,@gabimuchacho ofc gabi,8,9,130,
2021-11-17 17:30:01+00:00,https://twitter.com/Twitter/status/1461023836221153286,"you're doing great, even if your Tweets aren't",7536,25247,148766,
2021-11-11 18:35:38+00:00,https://twitter.com/Twitter/status/1458866020488302595,@sarahlugor drive and power got you here,30,41,4086,
2021-10-28 22:36:39+00:00,https://twitter.com/Twitter/status/1453853244099375138,@McDonalds it’s 60.3 million now,147,412,18518,
2021-10-28 22:34:00+00:00,https://twitter.com/Twitter/status/1453852576299069487,@MariumSheiikh 😉,17,8,499,
2021-10-28 22:29:35+00:00,https://twitter.com/Twitter/status/1453851467010486275,@swayzeeUTD just kidding!,56,39,3249,
2021-10-28 22:27:51+00:00,https://twitter.com/Twitter/status/1453851030404444171,@lareinador fav person for a reason,36,77,6082,
2021-10-28 22:25:22+00:00,https://twitter.com/Twitter/status/1453850405574782979,@crispylines did we win or did we just not lose,57,266,7801,
2021-10-28 22:23:45+00:00,https://twitter.com/Twitter/status/1453849998068756483,@neighbours_wifi will pass along the feedback,8,6,698,
2021-10-28 22:19:29+00:00,https://twitter.com/Twitter/status/1453848923098034181,"@ImLiteralLarry1 so true, Larry",56,107,8455,
2021-10-28 22:16:00+00:00,https://twitter.com/Twitter/status/1453848049999093762,@alexmax_93 yeah,19,23,2269,
2021-10-28 22:12:31+00:00,https://twitter.com/Twitter/status/1453847172794003473,BIG NEWS lol jk still Twitter,7213,29226,260108,
2021-10-12 19:46:22+00:00,https://twitter.com/Twitter/status/1448012185289035782,@JarettSays two things can be true,45,64,4184,
2021-10-12 19:40:05+00:00,https://twitter.com/Twitter/status/1448010606280429568,"@CopyPasteDump we save those for ""I've never heard of Twitter""",42,127,6889,
2021-10-12 19:29:38+00:00,https://twitter.com/Twitter/status/1448007973633155076,@Shaxreym Twitter is laugh,123,237,5382,
2021-10-12 19:29:34+00:00,https://twitter.com/Twitter/status/1448007956818182151,@laswagna love u dylan,36,19,2107,
2021-10-12 19:29:31+00:00,https://twitter.com/Twitter/status/1448007944512098313,@ImMrsOikawa mint chocolate chip,87,132,3432,
2021-10-12 19:25:48+00:00,https://twitter.com/Twitter/status/1448007008670650370,“I’m not on Twitter” 🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩,7109,28039,193922,
2021-10-08 16:41:12+00:00,https://twitter.com/Twitter/status/1446516035490918402,@hyptxt one of the worst tbh,14,6,174,
2021-10-08 16:41:09+00:00,https://twitter.com/Twitter/status/1446516023277105152,@bhandarikiran16 timeline backwards is tenet,8,3,139,
2021-10-08 16:35:15+00:00,https://twitter.com/Twitter/status/1446514536165564423,@wjsnver no matter how you say it we can agree it's in retrograde,8,10,223,
2021-10-08 16:33:13+00:00,https://twitter.com/Twitter/status/1446514028411555842,@artfuIchaos are you retinol,26,39,1144,
2021-10-08 16:29:48+00:00,https://twitter.com/Twitter/status/1446513166842843136,@ClaussenPickles if the pickles are in there then that's a good thing,8,6,556,
2021-10-08 16:29:42+00:00,https://twitter.com/Twitter/status/1446513142004133896,@imOKcozImJK went from having one to not having one. retrograde,9,7,480,
2021-10-08 16:29:37+00:00,https://twitter.com/Twitter/status/1446513120017620992,@brenduhalvarado it was mercury not us,13,51,1028,
2021-10-08 16:29:34+00:00,https://twitter.com/Twitter/status/1446513107409453063,@ContentKonosuba LOLLLLLLLL,7,17,1163,
2021-10-08 16:29:29+00:00,https://twitter.com/Twitter/status/1446513086786150421,@hedasripa honestly you're right sorry,8,9,470,
2021-10-08 16:22:33+00:00,https://twitter.com/Twitter/status/1446511340537909253,the timeline is in retrograde,2863,5213,74732,
2021-10-04 22:15:44+00:00,https://twitter.com/Twitter/status/1445150670496141312,@Adele ahdfljhadsjdlash ADELE?!?!,828,7896,158408,
2021-10-04 19:00:12+00:00,https://twitter.com/Twitter/status/1445101465840889857,@McDonalds can u just DM them?,767,2215,62670,
2021-10-04 18:58:27+00:00,https://twitter.com/Twitter/status/1445101025212444673,@netflix https://t.co/Rh7uauOcyT,270,2710,25452,
2021-10-04 18:33:29+00:00,https://twitter.com/Twitter/status/1445094741222248452,@oscarmayer can we have the keys to the hot dog car,412,2587,94063,
2021-10-04 18:30:53+00:00,https://twitter.com/Twitter/status/1445094085593866246,@netflix https://t.co/W0XPnj2qLP,537,9812,53082,
2021-10-04 18:03:56+00:00,https://twitter.com/Twitter/status/1445087305052602375,@McDonalds 59.6 million nuggets for my friends,4059,26093,399599,
2021-10-04 18:00:27+00:00,https://twitter.com/Twitter/status/1445086426689847302,@Ziad_EJ real ones were already here,1638,14884,120616,
2021-10-04 17:55:52+00:00,https://twitter.com/Twitter/status/1445085273935785989,@ImLiteralLarry1 quite literally,131,567,32586,
2021-10-04 17:27:47+00:00,https://twitter.com/Twitter/status/1445078208190291973,hello literally everyone,110140,553002,3172992,
2021-10-01 16:49:59+00:00,https://twitter.com/Twitter/status/1443981531589091328,@CaptainMyza yeah would have preferred to walk,15,17,1264,
2021-10-01 16:49:57+00:00,https://twitter.com/Twitter/status/1443981523217174528,@Doodleissolivag apparently it's *jimintober,637,8132,20869,
2021-10-01 16:47:23+00:00,https://twitter.com/Twitter/status/1443980876761772034,@PickleJuiceLive always,9,8,318,
2021-10-01 16:43:19+00:00,https://twitter.com/Twitter/status/1443979852613394466,@trobediscn is water wet,41,39,1879,
2021-10-01 16:43:03+00:00,https://twitter.com/Twitter/status/1443979785248677914,@ajrxcomehangout happy bday bff,10,20,1664,
2021-10-01 16:42:59+00:00,https://twitter.com/Twitter/status/1443979768433713164,@justus_muriithi where,3,6,291,
2021-10-01 16:42:56+00:00,https://twitter.com/Twitter/status/1443979755859202049,@Mupf05YT big bird,46,38,2608,
2021-10-01 16:42:53+00:00,https://twitter.com/Twitter/status/1443979743620124676,@04baekseung just an observation,3,6,609,
2021-10-01 16:01:49+00:00,https://twitter.com/Twitter/status/1443969410440601638,apparently it's october,5857,17961,157502,
2021-09-23 17:23:22+00:00,https://twitter.com/Twitter/status/1441090830068973568,@baileykazii did it for the bit,7,7,195,
2021-09-23 17:22:55+00:00,https://twitter.com/Twitter/status/1441090716977950728,@loutallinson we should tell people that too,8,7,320,
2021-09-23 17:10:41+00:00,https://twitter.com/Twitter/status/1441087636446220307,@3LAU https://t.co/abJ2YLb4Fc,266,709,4450,
2021-09-23 17:00:44+00:00,https://twitter.com/Twitter/status/1441085134959087621,oh you also love money? here’s how to send and receive Tips https://t.co/tCnzgrJEGE,478,733,6392,
2021-09-23 17:00:43+00:00,https://twitter.com/Twitter/status/1441085130487975952,"tested the Tips feature, turns out people love money

rolling out on iOS with Android coming soon https://t.co/pkmLHzg6fu",1184,1896,12060,
2021-09-21 19:44:23+00:00,https://twitter.com/Twitter/status/1440401539923775498,@enzostrange_ we just met,12,12,462,
2021-09-21 19:32:20+00:00,https://twitter.com/Twitter/status/1440398509052551184,@brenduhalvarado thanks bestie,12,14,1256,
2021-09-21 19:32:18+00:00,https://twitter.com/Twitter/status/1440398500844371974,@_TheBozz_ no one proposed,18,13,512,
2021-09-21 19:29:22+00:00,https://twitter.com/Twitter/status/1440397762240016386,@REPSLIV it's still in the vault,25,47,1611,
2021-09-21 19:28:36+00:00,https://twitter.com/Twitter/status/1440397568865755144,@FloatingGravs mind changed?,19,14,1621,
2021-09-21 19:28:34+00:00,https://twitter.com/Twitter/status/1440397560779198474,@TaeHizi how'd you know,68,113,1215,
2021-09-21 19:27:06+00:00,https://twitter.com/Twitter/status/1440397191445504003,@Chloepatrick12 a Tweet,13,8,705,
2021-09-21 19:24:32+00:00,https://twitter.com/Twitter/status/1440396544188948484,@KdbEnthusiasm ratio,140,465,10167,
2021-09-21 19:24:29+00:00,https://twitter.com/Twitter/status/1440396532440727561,@itsme_iliana a little loud...,5,6,390,
2021-09-21 19:20:02+00:00,https://twitter.com/Twitter/status/1440395414159511560,"well, well, well",8464,8488,91576,
2021-09-20 14:39:37+00:00,https://twitter.com/Twitter/status/1439962458538532871,@ThingsIveDrawn captured exactly what we see when we look in the mirror,3,4,239,
2021-09-15 15:47:13+00:00,https://twitter.com/Twitter/status/1438167531164999687,@imOKcozImJK don't be shocked if we scream about BTS in your DMs,33,142,2193,
2021-09-15 15:37:15+00:00,https://twitter.com/Twitter/status/1438165019263488008,@NhatHoangRBLX on our way to wrestling Twitter,254,139,2488,
2021-09-15 15:24:25+00:00,https://twitter.com/Twitter/status/1438161789557035010,@djarinculture first is the worst second is the best third is the one with the treasure chest,7,7,90,
2021-09-15 15:23:53+00:00,https://twitter.com/Twitter/status/1438161655247089669,@bre_naa following you because you're extraordinary,57,24,1185,
2021-09-15 15:16:45+00:00,https://twitter.com/Twitter/status/1438159860416253957,@ImLiteralLarry1 you're also Larry,52,100,4409,
2021-09-15 15:01:40+00:00,https://twitter.com/Twitter/status/1438156066634747911,@arikeokinn excited to be follower 543,30,12,881,
2021-09-15 14:53:17+00:00,https://twitter.com/Twitter/status/1438153955117305860,@hedasripa you could've just told us you'd put more carol danvers on our timeline,43,100,1593,
2021-09-15 14:42:45+00:00,https://twitter.com/Twitter/status/1438151307643260931,@jakehue_ NEED this on our timeline,20,16,4193,
2021-09-15 14:35:03+00:00,https://twitter.com/Twitter/status/1438149367005843462,@louanben where would we be without kissing-heart + in-tears,12,6,1140,
2021-09-15 14:26:15+00:00,https://twitter.com/Twitter/status/1438147153537421318,@brenduhalvarado AND you rhymed. definitely makes sense,16,1,290,
2021-09-15 14:19:46+00:00,https://twitter.com/Twitter/status/1438145523853053955,ok but why should we follow you,30696,6379,165117,
2021-09-13 20:42:36+00:00,https://twitter.com/Twitter/status/1437517089321930754,@ashhhhhhole so how did it go,11,3,257,
2021-09-13 18:26:33+00:00,https://twitter.com/Twitter/status/1437482852795437062,@iBYGLOSS make the periods a bigger font than the rest of the essay if you're worried about page count,16,33,802,
2021-09-13 18:26:25+00:00,https://twitter.com/Twitter/status/1437482819253637129,@lunrwave SOHCAHTOA,13,15,452,
2021-09-13 18:25:43+00:00,https://twitter.com/Twitter/status/1437482642753179656,@SilviaCorreia05 need to learn from you,2,0,72,
2021-09-13 18:19:41+00:00,https://twitter.com/Twitter/status/1437481121663660037,@GretaAilie definitely reading our old Tweets,3,6,198,
2021-09-13 18:19:38+00:00,https://twitter.com/Twitter/status/1437481109349093381,@kapp_cap we can help if it's easy math,14,2,225,
2021-09-13 18:15:13+00:00,https://twitter.com/Twitter/status/1437480000442277894,@grzmot69 then you're in the right place,12,6,440,
2021-09-13 18:12:42+00:00,https://twitter.com/Twitter/status/1437479366003417095,@auroravua1 sorry for being rude,6,2,440,
2021-09-13 18:12:33+00:00,https://twitter.com/Twitter/status/1437479328229568516,@its_menieb learn something fun,25,7,587,
2021-09-13 18:08:59+00:00,https://twitter.com/Twitter/status/1437478429557932035,hello to everyone reading this while you should be doing something else,5471,13803,102286,
2021-09-09 16:01:05+00:00,https://twitter.com/Twitter/status/1435996693300928515,"@419OO that's aries sun, virgo rising to you",12,5,41,
2021-09-09 15:57:32+00:00,https://twitter.com/Twitter/status/1435995800455233536,@Karasmyoui so you're calling an aries sus now?,2,3,26,
2021-09-09 15:46:44+00:00,https://twitter.com/Twitter/status/1435993082311417864,@ftblabbas yeah it was in our horoscope this week,19,21,1516,
2021-09-09 15:45:48+00:00,https://twitter.com/Twitter/status/1435992847212294155,@Jinieseokim yup and we're not afraid to say it,26,154,2584,
2021-09-09 15:44:06+00:00,https://twitter.com/Twitter/status/1435992418084663301,@shfaffler sorry but it's virgo season rn,19,148,2003,
2021-09-09 15:44:02+00:00,https://twitter.com/Twitter/status/1435992401055821847,@LynxyFynxy you must identify with your rising,6,15,659,
2021-09-09 15:37:50+00:00,https://twitter.com/Twitter/status/1435990839013126149,virgos don’t need an edit button,3777,8574,54512,
2021-09-09 15:25:40+00:00,https://twitter.com/Twitter/status/1435987777028493313,@adviceburner https://t.co/hoYD09Impn,38,38,361,
2021-09-02 16:28:18+00:00,https://twitter.com/Twitter/status/1433466824880971780,@FatihAkTurko can't think about that yet,6,5,164,
2021-09-02 16:27:05+00:00,https://twitter.com/Twitter/status/1433466520970186761,@KirtReyes the kind that Tweets,13,30,1311,
2021-09-02 16:24:25+00:00,https://twitter.com/Twitter/status/1433465847037796358,@elleseh can we hoot for october instead,13,23,785,
2021-09-02 16:23:23+00:00,https://twitter.com/Twitter/status/1433465586911166471,@_shawkay the only way to put it tbh,7,3,244,
2021-09-02 16:22:45+00:00,https://twitter.com/Twitter/status/1433465431059271688,"@lilyoongi_07 bestie, i'm afraid to tell you this...",3,3,453,
2021-09-02 16:21:55+00:00,https://twitter.com/Twitter/status/1433465220618412033,@polaqwym let's skip to then,13,3,503,
2021-09-02 16:11:25+00:00,https://twitter.com/Twitter/status/1433462575438643206,"we were rooting for you, september",2648,7711,61785,
2021-08-25 20:06:46+00:00,https://twitter.com/Twitter/status/1430622702499414016,@mollyhannahm tell your professor Twitter replied,29,14,2237,
2021-08-12 16:40:45+00:00,https://twitter.com/Twitter/status/1425859813909667843,"@playboixcarson give them a week, their taste has to develop",58,15,388,
2021-08-11 17:13:35+00:00,https://twitter.com/Twitter/status/1425505690634780673,okay confirmed it did,2112,2701,40619,
2021-08-11 17:11:47+00:00,https://twitter.com/Twitter/status/1425505236572049420,wait did our font change?,14589,11112,96191,
2021-08-11 13:28:56+00:00,https://twitter.com/Twitter/status/1425449155254702090,@kirstenktitus 60 likes IS viral https://t.co/dsrDMhNdsg,13,10,261,
2021-08-03 19:59:02+00:00,https://twitter.com/Twitter/status/1422648224893095944,@heyimbenton oops sorry it got lost in the mail check now!,39,5,69,
2021-08-03 19:58:34+00:00,https://twitter.com/Twitter/status/1422648107452481539,"@REPSLIV elite reply, check DMs",11,4,43,
2021-08-03 19:57:18+00:00,https://twitter.com/Twitter/status/1422647788324769795,@TheOchohco yes you can has cup in DMs!,12,0,39,
2021-08-03 19:54:24+00:00,https://twitter.com/Twitter/status/1422647057957933062,@cindyqiu8 taking that energy to your DMs,11,0,26,
2021-08-03 19:53:57+00:00,https://twitter.com/Twitter/status/1422646944539815941,@Meeliboo brilliance headed to your DMs,7,2,17,
2021-08-03 19:53:08+00:00,https://twitter.com/Twitter/status/1422646736288370698,@afiqahizzlin 100% check your DMs,5,0,16,
2021-08-03 19:52:32+00:00,https://twitter.com/Twitter/status/1422646584974716944,@CryptoChris91 check DMs!!,14,0,12,
2021-08-03 19:47:02+00:00,https://twitter.com/Twitter/status/1422645201974317060,@rhea_mathew duh! check DMs for your candle,6,1,14,
2021-08-03 19:45:30+00:00,https://twitter.com/Twitter/status/1422644817314582531,@IzzRaifHarz you're welcome! we have something for you check DMs,7,1,19,
2021-08-03 19:44:25+00:00,https://twitter.com/Twitter/status/1422644543577632768,@WangeciGakuru sorry but check DMs we want to give you something,1,0,12,
2021-08-03 19:42:32+00:00,https://twitter.com/Twitter/status/1422644072540524552,@Levidy7 wow DMing you,8,0,16,
2021-08-03 19:40:43+00:00,https://twitter.com/Twitter/status/1422643613343916041,@AerolynShaw you're incredible! check your DMs,2,1,7,
2021-08-03 19:27:21+00:00,https://twitter.com/Twitter/status/1422640247402340357,"@enirqes okay you can get a candle, check DMs",4,3,11,
2021-08-03 19:26:53+00:00,https://twitter.com/Twitter/status/1422640133124284416,@EmmaFinnerty now we're begging you to check DMs,8,1,24,
2021-08-03 19:07:54+00:00,https://twitter.com/Twitter/status/1422635353677172738,@Natasyaysmn lighting up your DMs rn,6,0,6,
2021-08-03 19:07:28+00:00,https://twitter.com/Twitter/status/1422635244641980416,@Ellysyhiatus you must have it. DMing you,5,0,7,
